holiday;temp;rain_1h;snow_1h;clouds_all;weather_main;weather_description;date_time;traffic_volume
None;2919;0;0;1;Clear;sky is clear;22/05/2014 14:00;5509
None;29227;0;0;1;Clear;sky is clear;22/05/2014 15:00;6175
None;29402;0;0;1;Clear;sky is clear;22/05/2014 16:00;6413
None;29444;0;0;1;Clear;sky is clear;22/05/2014 17:00;6241
None;29473;0;0;0;Clear;Sky is Clear;22/05/2014 18:00;4914
None;29415;0;0;1;Clear;sky is clear;22/05/2014 19:00;3525
None;29303;0;0;0;Clear;Sky is Clear;22/05/2014 20:00;3270
None;29076;0;0;1;Clear;sky is clear;22/05/2014 21:00;2912
None;28811;0;0;90;Haze;haze;22/05/2014 22:00;2068
None;28647;0;0;1;Clear;sky is clear;22/05/2014 23:00;1255
None;2853;0;0;1;Clear;sky is clear;23/05/2014 00:00;662
None;28407;0;0;1;Clear;sky is clear;23/05/2014 01:00;413
None;28342;0;0;1;Clear;sky is clear;23/05/2014 02:00;302
None;28338;0;0;0;Clear;Sky is Clear;23/05/2014 03:00;378
None;28258;0;0;1;Clear;sky is clear;23/05/2014 04:00;701
None;28176;0;0;1;Clear;sky is clear;23/05/2014 05:00;2626
None;28158;0;0;1;Clear;sky is clear;23/05/2014 06:00;5409
None;28512;0;0;0;Clear;Sky is Clear;23/05/2014 07:00;6165
None;28833;0;0;0;Clear;Sky is Clear;23/05/2014 08:00;5556
None;29086;0;0;1;Clear;sky is clear;23/05/2014 09:00;4860
None;29244;0;0;1;Clear;sky is clear;23/05/2014 10:00;4798
None;29386;0;0;1;Clear;sky is clear;23/05/2014 11:00;5062
None;29472;0;0;1;Clear;sky is clear;23/05/2014 12:00;5461
None;29578;0;0;0;Clear;Sky is Clear;23/05/2014 13:00;5491
None;29643;0;0;1;Clear;sky is clear;23/05/2014 14:00;5849
None;29686;0;0;1;Clear;sky is clear;23/05/2014 15:00;5962
None;29702;0;0;40;Clouds;scattered clouds;23/05/2014 16:00;5941
None;29777;0;0;40;Clouds;scattered clouds;23/05/2014 17:00;5016
None;29765;0;0;40;Clouds;scattered clouds;23/05/2014 18:00;4325
None;29707;0;0;0;Clear;Sky is Clear;23/05/2014 19:00;3456
None;29603;0;0;1;Clear;sky is clear;23/05/2014 20:00;2974
None;29352;0;0;1;Clear;sky is clear;23/05/2014 21:00;2985
None;29269;0;0;0;Clear;Sky is Clear;23/05/2014 22:00;2672
None;29037;0;0;0;Clear;Sky is Clear;23/05/2014 23:00;2032
None;29045;0;0;1;Clear;sky is clear;24/05/2014 00:00;1161
None;28986;0;0;8;Clear;sky is clear;24/05/2014 01:00;755
None;28954;0;0;8;Clear;sky is clear;24/05/2014 02:00;720
None;2892;0;0;8;Clear;sky is clear;24/05/2014 03:00;431
None;28885;0;0;8;Clear;sky is clear;24/05/2014 04:00;360
None;28828;0;0;8;Clear;sky is clear;24/05/2014 05:00;751
None;28857;0;0;24;Clouds;few clouds;24/05/2014 06:00;1352
None;28885;0;0;24;Clouds;few clouds;24/05/2014 07:00;1754
None;29048;0;0;40;Clouds;scattered clouds;24/05/2014 08:00;2596
None;29356;0;0;48;Clouds;scattered clouds;24/05/2014 09:00;3476
None;2949;0;0;1;Clear;sky is clear;24/05/2014 10:00;3779
None;29677;0;0;48;Clouds;scattered clouds;24/05/2014 11:00;4116
None;2974;0;0;76;Clouds;broken clouds;24/05/2014 12:00;4137
None;29851;0;0;76;Clouds;broken clouds;24/05/2014 13:00;4198
None;29851;0;0;1;Clear;sky is clear;24/05/2014 14:00;4014
None;29901;0;0;56;Clouds;broken clouds;24/05/2014 15:00;3931
None;29912;0;0;1;Clear;sky is clear;24/05/2014 16:00;3973
None;29973;0;0;1;Clear;sky is clear;24/05/2014 17:00;3796
None;29984;0;0;0;Clear;Sky is Clear;24/05/2014 18:00;3494
None;29918;0;0;0;Clear;Sky is Clear;24/05/2014 19:00;3100
None;29764;0;0;0;Clear;Sky is Clear;24/05/2014 20:00;2807
None;29569;0;0;0;Clear;Sky is Clear;24/05/2014 21:00;2792
None;29351;0;0;0;Clear;Sky is Clear;24/05/2014 22:00;2771
None;29221;0;0;0;Clear;Sky is Clear;24/05/2014 23:00;2087
None;29126;0;0;0;Clear;Sky is Clear;25/05/2014 00:00;1287
None;28992;0;0;0;Clear;Sky is Clear;25/05/2014 01:00;740
None;28955;0;0;1;Clear;sky is clear;25/05/2014 02:00;695
None;28892;0;0;0;Clear;Sky is Clear;25/05/2014 03:00;307
None;28818;0;0;1;Clear;sky is clear;25/05/2014 04:00;299
None;28711;0;0;1;Clear;sky is clear;25/05/2014 05:00;459
None;28707;0;0;20;Clouds;few clouds;25/05/2014 06:00;829
None;28839;0;0;20;Clouds;few clouds;25/05/2014 07:00;1008
None;29068;0;0;20;Clouds;few clouds;25/05/2014 08:00;1655
None;29382;0;0;20;Clouds;few clouds;25/05/2014 09:00;2568
None;2959;0;0;40;Clouds;scattered clouds;25/05/2014 10:00;3168
None;29775;0;0;75;Clouds;broken clouds;25/05/2014 11:00;3348
None;29886;0;0;90;Clouds;overcast clouds;25/05/2014 12:00;3671
None;29992;0;0;90;Clouds;overcast clouds;25/05/2014 13:00;3724
None;29978;0;0;90;Clouds;overcast clouds;25/05/2014 14:00;3813
None;29908;0;0;90;Clouds;overcast clouds;25/05/2014 15:00;3717
None;29902;0;0;90;Clouds;overcast clouds;25/05/2014 16:00;3674
None;29884;0;0;90;Clouds;overcast clouds;25/05/2014 17:00;3213
None;29842;0;0;90;Clouds;overcast clouds;25/05/2014 18:00;2982
None;29788;0;0;90;Clouds;overcast clouds;25/05/2014 19:00;2661
None;29703;0;0;90;Clouds;overcast clouds;25/05/2014 20:00;2611
None;29617;0;0;75;Clouds;broken clouds;25/05/2014 21:00;2401
None;29508;0;0;75;Clouds;broken clouds;25/05/2014 22:00;2143
None;29454;0;0;75;Clouds;broken clouds;25/05/2014 23:00;1575
Memorial Day;29431;0;0;40;Clouds;scattered clouds;26/05/2014 00:00;967
None;29363;0;0;75;Clouds;broken clouds;26/05/2014 01:00;538
None;29295;0;0;75;Clouds;broken clouds;26/05/2014 02:00;449
None;2924;0;0;75;Clouds;broken clouds;26/05/2014 03:00;268
None;2918;0;0;75;Clouds;broken clouds;26/05/2014 04:00;285
None;29126;0;0;75;Clouds;broken clouds;26/05/2014 05:00;553
None;29115;0;0;75;Clouds;broken clouds;26/05/2014 06:00;899
None;29157;0;0;75;Clouds;broken clouds;26/05/2014 07:00;1011
None;29396;0;0;75;Clouds;broken clouds;26/05/2014 08:00;1292
None;29564;0;0;75;Clouds;broken clouds;26/05/2014 09:00;2048
None;29788;0;0;75;Clouds;broken clouds;26/05/2014 10:00;2588
None;29945;0;0;75;Clouds;broken clouds;26/05/2014 11:00;3313
None;30063;0;0;75;Clouds;broken clouds;26/05/2014 12:00;3676
None;30105;0;0;75;Clouds;broken clouds;26/05/2014 13:00;3562
None;30082;0;0;90;Clouds;overcast clouds;26/05/2014 14:00;3743
None;30096;0;0;75;Clouds;broken clouds;26/05/2014 15:00;3654
None;30132;0;0;75;Clouds;broken clouds;26/05/2014 16:00;3783
None;30141;0;0;75;Clouds;broken clouds;26/05/2014 17:00;3374
None;30041;0;0;75;Clouds;broken clouds;26/05/2014 18:00;3429
None;29819;51;0;75;Rain;light rain;26/05/2014 19:00;3061
None;2963;432;0;75;Rain;heavy intensity rain;26/05/2014 20:00;2735
None;29493;466;0;90;Rain;heavy intensity rain;26/05/2014 21:00;2397
None;29413;208;0;90;Rain;moderate rain;26/05/2014 22:00;1716
None;29356;102;0;90;Rain;moderate rain;26/05/2014 23:00;1007
None;29326;216;0;90;Rain;moderate rain;27/05/2014 00:00;536
None;29314;22;0;90;Rain;moderate rain;27/05/2014 01:00;345
None;29258;312;0;90;Rain;moderate rain;27/05/2014 02:00;245
None;29247;153;0;90;Rain;moderate rain;27/05/2014 03:00;317
None;29231;185;0;90;Rain;moderate rain;27/05/2014 04:00;741
None;29197;3;0;90;Rain;light rain;27/05/2014 05:00;2715
None;29193;325;0;90;Rain;moderate rain;27/05/2014 06:00;4674
None;29225;19;0;90;Rain;moderate rain;27/05/2014 07:00;6010
None;29252;71;0;90;Rain;light rain;27/05/2014 08:00;5644
None;29289;51;0;90;Rain;light rain;27/05/2014 09:00;5341
None;29302;0;0;90;Clouds;overcast clouds;27/05/2014 10:00;4355
None;29311;1245;0;90;Rain;heavy intensity rain;27/05/2014 11:00;4549
None;2934;25;0;90;Rain;light rain;27/05/2014 12:00;4792
None;29355;25;0;90;Rain;light rain;27/05/2014 13:00;5001
None;29375;89;0;90;Rain;light rain;27/05/2014 14:00;5278
None;29324;95;0;90;Rain;light rain;27/05/2014 15:00;5823
None;29308;51;0;90;Rain;light rain;27/05/2014 16:00;6527
None;29263;241;0;90;Rain;moderate rain;27/05/2014 17:00;6537
None;29269;44;0;75;Rain;light rain;27/05/2014 18:00;4778
None;29292;25;0;75;Rain;light rain;27/05/2014 19:00;3224
None;29214;25;0;75;Rain;light rain;27/05/2014 20:00;2606
None;29118;25;0;90;Rain;light rain;27/05/2014 21:00;2413
None;29064;0;0;75;Clouds;broken clouds;27/05/2014 22:00;1627
None;2898;0;0;75;Clouds;broken clouds;27/05/2014 23:00;1072
None;28914;0;0;20;Clouds;few clouds;28/05/2014 00:00;578
None;28857;51;0;40;Rain;light rain;28/05/2014 01:00;363
None;28812;51;0;40;Rain;light rain;28/05/2014 02:00;281
None;28791;0;0;90;Clouds;overcast clouds;28/05/2014 03:00;389
None;28765;0;0;75;Clouds;broken clouds;28/05/2014 04:00;827
None;2871;0;0;75;Clouds;broken clouds;28/05/2014 05:00;2921
None;28662;25;0;40;Rain;light rain;28/05/2014 06:00;6031
None;28716;25;0;40;Rain;light rain;28/05/2014 07:00;6868
None;28867;25;0;90;Rain;light rain;28/05/2014 08:00;6217
None;29105;0;0;1;Clear;sky is clear;28/05/2014 09:00;5228
None;29359;0;0;20;Clouds;few clouds;28/05/2014 10:00;4586
None;29554;0;0;20;Clouds;few clouds;28/05/2014 11:00;4944
None;29693;0;0;40;Clouds;scattered clouds;28/05/2014 12:00;5039
None;29806;0;0;20;Clouds;few clouds;28/05/2014 13:00;5117
None;29876;0;0;20;Clouds;few clouds;28/05/2014 14:00;5490
None;29952;0;0;20;Clouds;few clouds;28/05/2014 15:00;5484
None;2999;0;0;20;Clouds;few clouds;28/05/2014 16:00;6511
None;30015;0;0;20;Clouds;few clouds;28/05/2014 17:00;6588
None;2999;0;0;20;Clouds;few clouds;28/05/2014 18:00;5168
None;29952;0;0;20;Clouds;few clouds;28/05/2014 19:00;3519
None;29852;0;0;1;Clear;sky is clear;28/05/2014 20:00;3015
None;29564;0;0;1;Clear;sky is clear;28/05/2014 21:00;2784
None;29314;0;0;1;Clear;sky is clear;28/05/2014 22:00;1845
None;29144;0;0;1;Clear;sky is clear;28/05/2014 23:00;1127
None;29018;0;0;1;Clear;sky is clear;29/05/2014 00:00;658
None;28985;0;0;1;Clear;sky is clear;29/05/2014 01:00;443
None;28914;0;0;1;Clear;sky is clear;29/05/2014 02:00;287
None;28802;0;0;1;Clear;sky is clear;29/05/2014 03:00;359
None;28639;0;0;1;Clear;sky is clear;29/05/2014 04:00;836
None;28585;0;0;1;Clear;sky is clear;29/05/2014 05:00;2932
None;28562;0;0;1;Clear;sky is clear;29/05/2014 06:00;5723
None;28797;0;0;20;Clouds;few clouds;29/05/2014 07:00;6340
None;2903;0;0;20;Clouds;few clouds;29/05/2014 08:00;6293
None;29352;0;0;20;Clouds;few clouds;29/05/2014 09:00;5510
None;29549;0;0;20;Clouds;few clouds;29/05/2014 10:00;4976
None;29724;0;0;20;Clouds;few clouds;29/05/2014 11:00;5350
None;2990;0;0;20;Clouds;few clouds;29/05/2014 12:00;5146
None;29995;0;0;20;Clouds;few clouds;29/05/2014 13:00;5307
None;30073;0;0;20;Clouds;few clouds;29/05/2014 14:00;5619
None;30135;0;0;20;Clouds;few clouds;29/05/2014 15:00;6113
None;30158;0;0;40;Clouds;scattered clouds;29/05/2014 16:00;6685
None;30177;0;0;40;Clouds;scattered clouds;29/05/2014 17:00;6172
None;30162;0;0;40;Clouds;scattered clouds;29/05/2014 18:00;4535
None;30113;0;0;40;Clouds;scattered clouds;29/05/2014 19:00;3513
None;29997;0;0;20;Clouds;few clouds;29/05/2014 20:00;3251
None;29746;0;0;20;Clouds;few clouds;29/05/2014 21:00;3031
None;29474;0;0;20;Clouds;few clouds;29/05/2014 22:00;2234
None;29359;0;0;1;Clear;sky is clear;29/05/2014 23:00;1268
None;29224;0;0;1;Clear;sky is clear;30/05/2014 00:00;731
None;29204;0;0;1;Clear;sky is clear;30/05/2014 01:00;451
None;29164;0;0;1;Clear;sky is clear;30/05/2014 02:00;330
None;2907;0;0;1;Clear;sky is clear;30/05/2014 03:00;440
None;29002;0;0;1;Clear;sky is clear;30/05/2014 04:00;798
None;28974;0;0;20;Clouds;few clouds;30/05/2014 05:00;2821
None;29014;0;0;20;Clouds;few clouds;30/05/2014 06:00;5735
None;29176;0;0;1;Clear;sky is clear;30/05/2014 07:00;6653
None;29416;0;0;1;Clear;sky is clear;30/05/2014 08:00;5947
None;29659;0;0;1;Clear;sky is clear;30/05/2014 09:00;5199
None;29862;0;0;1;Clear;sky is clear;30/05/2014 10:00;4993
None;30066;0;0;1;Clear;sky is clear;30/05/2014 11:00;5135
None;30165;0;0;20;Clouds;few clouds;30/05/2014 12:00;5444
None;30225;0;0;20;Clouds;few clouds;30/05/2014 13:00;5384
None;30316;0;0;20;Clouds;few clouds;30/05/2014 14:00;5733
None;30351;0;0;20;Clouds;few clouds;30/05/2014 15:00;5950
None;30364;0;0;20;Clouds;few clouds;30/05/2014 16:00;6234
None;30356;0;0;20;Clouds;few clouds;30/05/2014 17:00;5701
None;30343;0;0;20;Clouds;few clouds;30/05/2014 18:00;4807
None;30221;0;0;20;Clouds;few clouds;30/05/2014 19:00;3797
None;30039;0;0;20;Clouds;few clouds;30/05/2014 20:00;3208
None;29904;0;0;20;Clouds;few clouds;30/05/2014 21:00;3215
None;29829;0;0;40;Clouds;scattered clouds;30/05/2014 22:00;2823
None;29746;0;0;40;Clouds;scattered clouds;30/05/2014 23:00;2171
None;29646;0;0;20;Clouds;few clouds;31/05/2014 00:00;1524
None;29587;0;0;40;Clouds;scattered clouds;31/05/2014 01:00;842
None;29558;0;0;20;Clouds;few clouds;31/05/2014 02:00;629
None;29524;0;0;20;Clouds;few clouds;31/05/2014 03:00;452
None;29478;0;0;75;Clouds;broken clouds;31/05/2014 04:00;467
None;29439;0;0;75;Clouds;broken clouds;31/05/2014 05:00;901
None;29438;0;0;75;Clouds;broken clouds;31/05/2014 06:00;1645
None;29514;0;0;75;Clouds;broken clouds;31/05/2014 07:00;2555
None;29603;0;0;40;Clouds;scattered clouds;31/05/2014 08:00;3475
None;29904;0;0;40;Clouds;scattered clouds;31/05/2014 09:00;4155
None;30002;0;0;40;Clouds;scattered clouds;31/05/2014 10:00;4388
None;30094;0;0;75;Clouds;broken clouds;31/05/2014 11:00;4832
None;30197;0;0;75;Clouds;broken clouds;31/05/2014 12:00;4959
None;30151;76;0;75;Rain;light rain;31/05/2014 13:00;5219
None;29921;137;0;90;Rain;moderate rain;31/05/2014 14:00;4866
None;2961;546;0;75;Rain;heavy intensity rain;31/05/2014 15:00;4900
None;29489;278;0;90;Rain;moderate rain;31/05/2014 16:00;4593
None;29436;131;0;90;Rain;moderate rain;31/05/2014 17:00;4423
None;29454;54;0;40;Rain;light rain;31/05/2014 18:00;3881
None;29472;48;0;90;Rain;light rain;31/05/2014 18:00;3881
None;29483;13;0;75;Rain;moderate rain;31/05/2014 19:00;3393
None;29413;104;0;90;Rain;moderate rain;31/05/2014 20:00;3047
None;29349;254;0;90;Rain;moderate rain;31/05/2014 21:00;2965
None;29317;344;0;90;Rain;moderate rain;31/05/2014 22:00;2609
None;29304;275;0;90;Rain;moderate rain;31/05/2014 23:00;1917
None;2930;219;0;90;Rain;moderate rain;01/06/2014 00:00;1180
None;29274;155;0;90;Rain;moderate rain;01/06/2014 01:00;739
None;29259;159;0;90;Rain;moderate rain;01/06/2014 02:00;543
None;29238;573;0;75;Rain;heavy intensity rain;01/06/2014 03:00;373
None;29231;593;0;75;Rain;heavy intensity rain;01/06/2014 04:00;362
None;29238;185;0;68;Rain;moderate rain;01/06/2014 05:00;709
None;29238;185;0;68;Thunderstorm;thunderstorm;01/06/2014 05:00;709
None;29238;185;0;68;Drizzle;light intensity drizzle;01/06/2014 05:00;709
None;29232;21;0;90;Rain;moderate rain;01/06/2014 05:00;709
None;29232;21;0;90;Thunderstorm;thunderstorm;01/06/2014 05:00;709
None;29232;489;0;90;Rain;heavy intensity rain;01/06/2014 06:00;843
None;29232;489;0;90;Thunderstorm;proximity thunderstorm;01/06/2014 06:00;843
None;29232;489;0;90;Mist;mist;01/06/2014 06:00;843
None;29232;489;0;90;Drizzle;light intensity drizzle;01/06/2014 06:00;843
None;29209;689;0;44;Rain;heavy intensity rain;01/06/2014 07:00;1256
None;29209;689;0;44;Thunderstorm;proximity thunderstorm;01/06/2014 07:00;1256
None;29209;689;0;44;Mist;mist;01/06/2014 07:00;1256
None;29182;133;0;44;Rain;moderate rain;01/06/2014 08:00;1900
None;2922;32;0;44;Rain;light rain;01/06/2014 09:00;2855
None;29273;391;0;44;Rain;moderate rain;01/06/2014 10:00;3668
None;29357;178;0;44;Rain;moderate rain;01/06/2014 11:00;4041
None;29339;62;0;56;Rain;light rain;01/06/2014 12:00;4642
None;29344;7;0;56;Rain;light rain;01/06/2014 13:00;4734
None;29427;76;0;56;Rain;light rain;01/06/2014 14:00;4736
None;29458;51;0;20;Rain;light rain;01/06/2014 15:00;4628
None;29528;76;0;20;Rain;light rain;01/06/2014 16:00;4549
None;29521;0;0;20;Clouds;few clouds;01/06/2014 17:00;4330
None;2951;34;0;24;Rain;light rain;01/06/2014 18:00;4105
None;29442;152;0;24;Rain;moderate rain;01/06/2014 19:00;3315
None;29374;42;0;24;Rain;light rain;01/06/2014 20:00;2766
None;29296;52;0;36;Rain;light rain;01/06/2014 21:00;2413
None;29296;52;0;36;Mist;mist;01/06/2014 21:00;2413
None;29194;44;0;75;Rain;light rain;01/06/2014 22:00;1700
None;29194;44;0;75;Drizzle;light intensity drizzle;01/06/2014 22:00;1700
None;2917;41;0;36;Rain;moderate rain;01/06/2014 23:00;1122
None;29155;25;0;48;Rain;light rain;02/06/2014 00:00;616
None;29155;25;0;48;Drizzle;light intensity drizzle;02/06/2014 00:00;616
None;29147;25;0;48;Rain;moderate rain;02/06/2014 01:00;368
None;29147;25;0;48;Mist;mist;02/06/2014 01:00;368
None;29147;25;0;48;Drizzle;light intensity drizzle;02/06/2014 01:00;368
None;29135;25;0;48;Rain;moderate rain;02/06/2014 02:00;292
None;29135;25;0;48;Mist;mist;02/06/2014 02:00;292
None;29135;25;0;48;Drizzle;light intensity drizzle;02/06/2014 02:00;292
None;29136;0;0;24;Mist;mist;02/06/2014 03:00;401
None;29136;0;0;24;Drizzle;drizzle;02/06/2014 03:00;401
None;29136;0;0;24;Rain;moderate rain;02/06/2014 03:00;401
None;29111;25;0;24;Rain;moderate rain;02/06/2014 04:00;847
None;29111;25;0;24;Mist;mist;02/06/2014 04:00;847
None;29098;25;0;80;Rain;heavy intensity rain;02/06/2014 05:00;2900
None;29098;25;0;80;Mist;mist;02/06/2014 05:00;2900
None;29112;68;0;92;Rain;moderate rain;02/06/2014 06:00;5409
None;29112;68;0;92;Mist;mist;02/06/2014 06:00;5409
None;29094;94;0;44;Rain;moderate rain;02/06/2014 07:00;5891
None;29094;94;0;44;Mist;mist;02/06/2014 07:00;5891
None;29137;66;0;1;Rain;moderate rain;02/06/2014 08:00;6252
None;29137;66;0;1;Mist;mist;02/06/2014 08:00;6252
None;29256;59;0;0;Rain;light rain;02/06/2014 09:00;5006
None;29377;89;0;0;Rain;light rain;02/06/2014 10:00;4610
None;29615;0;0;0;Clear;Sky is Clear;02/06/2014 11:00;4819
None;29717;25;0;0;Rain;light rain;02/06/2014 12:00;4945
None;29817;0;0;0;Clear;Sky is Clear;02/06/2014 13:00;4779
None;29859;0;0;12;Clouds;few clouds;02/06/2014 14:00;5320
None;29924;25;0;0;Rain;light rain;02/06/2014 15:00;5662
None;29821;1803;0;0;Rain;very heavy rain;02/06/2014 16:00;6443
None;29697;25;0;0;Rain;light rain;02/06/2014 17:00;6282
None;29623;25;0;0;Rain;light rain;02/06/2014 18:00;4448
None;29498;0;0;0;Clear;Sky is Clear;02/06/2014 19:00;3320
None;29351;0;0;0;Clear;Sky is Clear;02/06/2014 20:00;2802
None;29227;25;0;36;Rain;light rain;02/06/2014 21:00;2655
None;2909;25;0;1;Rain;light rain;02/06/2014 22:00;1761
None;28978;0;0;40;Clouds;scattered clouds;02/06/2014 23:00;1009
None;2893;0;0;40;Clouds;scattered clouds;03/06/2014 00:00;596
None;28875;0;0;0;Clear;Sky is Clear;03/06/2014 01:00;332
None;28854;0;0;0;Clear;Sky is Clear;03/06/2014 02:00;304
None;28784;0;0;1;Clear;sky is clear;03/06/2014 03:00;381
None;28739;0;0;0;Clear;Sky is Clear;03/06/2014 04:00;840
None;28673;0;0;1;Clear;sky is clear;03/06/2014 05:00;2987
None;28638;0;0;0;Clear;Sky is Clear;03/06/2014 06:00;6071
None;28731;0;0;1;Clear;sky is clear;03/06/2014 07:00;6659
None;28911;0;0;1;Clear;sky is clear;03/06/2014 08:00;6294
None;29394;25;0;0;Rain;light rain;03/06/2014 11:00;4787
None;29504;0;0;1;Clear;sky is clear;03/06/2014 12:00;5053
None;29692;0;0;1;Clear;sky is clear;03/06/2014 14:00;5318
None;29692;0;0;1;Clear;sky is clear;03/06/2014 15:00;5967
None;29642;0;0;1;Clear;sky is clear;03/06/2014 16:00;6729
None;29601;0;0;1;Clear;sky is clear;03/06/2014 17:00;6387
None;29545;25;0;1;Rain;light rain;03/06/2014 18:00;4678
None;29553;0;0;1;Clear;sky is clear;03/06/2014 19:00;3361
None;29489;0;0;1;Haze;haze;03/06/2014 20:00;3014
None;29384;0;0;92;Haze;haze;03/06/2014 21:00;2728
None;29139;0;0;1;Clear;sky is clear;03/06/2014 22:00;2157
None;29024;0;0;1;Clear;sky is clear;03/06/2014 23:00;1241
None;28958;0;0;1;Clear;sky is clear;04/06/2014 00:00;631
None;2889;0;0;92;Rain;moderate rain;04/06/2014 01:00;418
None;28866;0;0;92;Clouds;overcast clouds;04/06/2014 02:00;359
None;28854;0;0;92;Rain;light rain;04/06/2014 03:00;377
None;28821;0;0;92;Rain;light rain;04/06/2014 04:00;849
None;28798;0;0;1;Clear;sky is clear;04/06/2014 05:00;2995
None;28782;25;0;100;Rain;light rain;04/06/2014 06:00;5904
None;28885;0;0;1;Clear;sky is clear;04/06/2014 07:00;6489
None;29808;0;0;1;Clear;sky is clear;04/06/2014 12:00;4973
None;29834;0;0;68;Clouds;broken clouds;04/06/2014 13:00;5079
None;29887;0;0;75;Clouds;broken clouds;04/06/2014 14:00;5341
None;29922;0;0;40;Clouds;scattered clouds;04/06/2014 15:00;6128
None;2999;0;0;40;Clouds;scattered clouds;04/06/2014 16:00;6604
None;29934;0;0;1;Clear;sky is clear;04/06/2014 17:00;6888
None;29901;0;0;40;Haze;haze;04/06/2014 18:00;5135
None;2986;0;0;1;Clear;sky is clear;04/06/2014 19:00;3558
None;29764;0;0;40;Clouds;scattered clouds;04/06/2014 20:00;3103
None;29557;0;0;1;Clear;sky is clear;04/06/2014 21:00;2839
None;29382;0;0;90;Clouds;overcast clouds;04/06/2014 22:00;2196
None;29271;0;0;40;Clouds;scattered clouds;04/06/2014 23:00;1354
None;29188;0;0;90;Clouds;overcast clouds;05/06/2014 00:00;688
None;29128;0;0;90;Clouds;overcast clouds;05/06/2014 01:00;408
None;29111;0;0;1;Clear;sky is clear;05/06/2014 02:00;343
None;29091;0;0;0;Clear;Sky is Clear;05/06/2014 03:00;396
None;29109;0;0;40;Clouds;scattered clouds;05/06/2014 04:00;856
None;29045;0;0;1;Clear;sky is clear;05/06/2014 05:00;3054
None;29005;0;0;1;Clear;sky is clear;05/06/2014 06:00;5993
None;29069;0;0;1;Clear;sky is clear;05/06/2014 07:00;6341
None;29178;0;0;0;Clear;Sky is Clear;05/06/2014 08:00;6045
None;29326;0;0;20;Clouds;few clouds;05/06/2014 09:00;5280
None;29488;0;0;20;Clouds;few clouds;05/06/2014 10:00;4846
None;29619;0;0;20;Clouds;few clouds;05/06/2014 11:00;4832
None;29728;0;0;88;Rain;light rain;05/06/2014 12:00;5163
None;29806;0;0;90;Rain;light rain;05/06/2014 13:00;5358
None;29743;0;0;88;Rain;moderate rain;05/06/2014 14:00;5577
